molecule,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol_MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,#NandO,RuleOfFive,#ringatoms,#in34,#in56,#noncon,#nonHatm,RuleOfThree,Jm
"Isoastilbin",3,0,0,0,0,9,1,-2,450.398,3.868,645.070,126.530,333.761,184.779,0.000,1215.382,6.000,13.250,0.0123075,0.0503135,0.8538209,38.471,14.533,29.578,24.652,-0.890,-2.658,-3.889,-4.779,6.774,-3.031,2.237,-6.156,8.830,0.553,9,-0.707,2,10.690,0.000,0.000,196.066,11,2,22,0,22,7,32,2,0.001
"Isoastilbin",2,0,0,0,0,9,1,-2,450.398,5.711,648.863,133.246,324.584,191.034,0.000,1200.854,6.000,13.250,0.0271582,0.0500194,0.8420512,37.950,14.373,29.513,24.641,-0.927,-2.701,-3.889,-4.999,8.277,-3.031,2.779,-5.965,9.022,0.461,9,-0.761,2,12.031,0.000,0.000,195.915,11,2,22,0,22,7,32,2,0.001
"Isoastilbin",3,0,0,0,0,9,1,-2,450.398,4.755,680.385,169.475,330.931,179.980,0.000,1241.547,6.000,13.250,0.0182079,0.0477020,0.8210802,39.473,14.719,29.869,24.685,-0.821,-3.066,-3.889,-5.285,7.206,-3.252,2.392,-6.120,8.988,0.490,9,-0.744,2,11.574,0.000,0.000,194.360,11,2,22,0,22,7,32,2,0.000
"Isoastilbin",3,0,0,0,0,9,1,-2,450.398,5.430,681.211,169.184,330.918,181.109,0.000,1241.515,6.000,13.250,0.0237461,0.0476442,0.8200712,39.482,14.728,29.946,24.695,-0.822,-3.076,-3.889,-5.307,7.208,-3.259,2.393,-6.116,9.003,0.518,9,-0.747,2,11.568,0.000,0.000,194.283,11,2,22,0,22,7,32,2,0.000
"Isoastilbin",2,0,0,0,0,9,1,-2,450.398,5.209,648.209,131.876,325.583,190.750,0.000,1202.231,6.000,13.250,0.0225722,0.0500699,0.8435458,38.002,14.391,29.479,24.645,-0.923,-2.693,-3.889,-4.973,8.098,-3.029,2.714,-5.984,9.002,0.485,9,-0.755,2,11.885,0.000,0.000,198.075,11,2,22,0,22,7,32,2,0.001
"Isoastilbin",1,0,0,0,0,9,1,-2,450.398,5.653,634.151,137.203,316.210,180.739,0.000,1201.790,6.000,13.250,0.0265923,0.0511798,0.8620340,37.889,14.268,29.501,24.479,-0.823,-2.538,-3.889,-4.626,9.938,-2.816,3.386,-5.846,8.940,0.607,9,-0.708,2,14.059,0.000,0.000,194.428,11,2,22,0,22,7,32,2,0.002
"Isoastilbin",3,0,0,0,0,9,1,-2,450.398,3.782,671.406,145.280,347.189,178.938,0.000,1226.803,6.000,13.250,0.0116587,0.0483399,0.8254606,38.873,14.686,29.661,24.767,-1.002,-2.960,-3.889,-5.210,5.053,-3.376,1.630,-6.424,8.994,0.508,9,-0.759,1,7.751,0.000,0.000,196.971,11,2,22,0,22,7,32,2,0.000
"Isoastilbin",2,0,0,0,0,9,1,-2,450.398,2.874,658.880,150.195,328.109,180.577,0.000,1223.531,6.000,13.250,0.0067512,0.0492589,0.8396572,38.757,14.530,29.516,24.618,-0.849,-2.814,-3.889,-4.988,7.664,-3.082,2.557,-6.066,9.019,0.582,9,-0.729,2,11.887,0.000,0.000,193.468,11,2,22,0,22,7,32,2,0.001
"Isoastilbin",3,0,0,0,0,9,1,-2,450.398,3.077,668.734,145.500,345.929,177.305,0.000,1226.836,6.000,13.250,0.0077151,0.0485331,0.8287740,38.858,14.665,29.606,24.741,-0.987,-2.929,-3.889,-5.148,5.193,-3.337,1.679,-6.406,9.044,0.624,9,-0.751,1,8.056,0.000,0.000,196.954,11,2,22,0,22,7,32,2,0.000
"Isoastilbin",4,0,0,0,0,9,1,-2,450.398,0.833,664.620,157.070,333.093,174.457,0.000,1224.245,6.000,13.250,0.0005672,0.0488335,0.8327294,38.727,14.529,29.409,24.624,-0.905,-2.881,-3.889,-5.071,6.874,-3.181,2.273,-6.180,8.987,0.515,9,-0.745,2,10.714,0.000,0.000,194.692,11,2,22,0,22,7,32,2,0.000
"Isoastilbin",3,0,0,0,0,9,1,-2,450.398,2.444,670.175,152.509,340.608,177.058,0.000,1223.637,6.000,13.250,0.0048797,0.0484287,0.8255529,38.728,14.597,29.481,24.707,-0.976,-2.945,-3.889,-5.199,5.833,-3.311,1.904,-6.309,8.993,0.534,9,-0.764,1,9.023,0.000,0.000,195.465,11,2,22,0,22,7,32,2,0.000
"Isoastilbin",3,0,0,0,0,9,1,-2,450.398,2.513,673.051,143.423,358.819,170.809,0.000,1225.933,6.000,13.250,0.0051509,0.0482218,0.8230542,38.760,14.705,29.567,24.795,-1.103,-2.979,-3.889,-5.210,3.919,-3.510,1.239,-6.667,9.017,0.414,9,-0.767,1,5.186,0.000,0.000,199.283,11,2,22,0,22,7,32,2,0.000
"Isoastilbin",3,0,0,0,0,9,1,-2,450.398,4.640,671.516,149.462,338.919,183.135,0.000,1227.549,6.000,13.250,0.0175361,0.0483321,0.8256600,38.943,14.665,29.732,24.740,-0.936,-2.961,-3.889,-5.226,6.052,-3.293,1.981,-6.257,9.034,0.612,9,-0.757,1,9.544,0.000,0.000,196.076,11,2,22,0,22,7,32,2,0.000
"Isoastilbin",3,0,0,0,0,9,1,-2,450.398,4.089,661.723,154.784,331.314,175.625,0.000,1221.909,6.000,13.250,0.0136853,0.0490473,0.8353104,38.645,14.503,29.562,24.613,-0.897,-2.847,-3.889,-5.034,7.146,-3.145,2.370,-6.143,9.032,0.607,9,-0.743,2,11.062,0.000,0.000,194.567,11,2,22,0,22,7,32,2,0.000
"Irigenin",0,0,0,0,0,7,0,-2,360.320,7.696,582.445,259.287,155.758,167.400,0.000,1030.838,2.000,6.000,0.0574516,0.0145684,0.8472999,32.204,10.525,17.341,10.614,2.263,-3.626,-5.067,-4.801,330.253,-1.305,149.376,-3.128,8.816,0.628,6,-0.029,3,85.277,0.000,0.000,116.824,8,0,16,0,16,0,26,0,0.063
"Irigenin",0,0,0,0,0,7,0,-2,360.320,7.696,582.445,259.287,155.758,167.400,0.000,1030.838,2.000,6.000,0.0574498,0.0145684,0.8472999,32.204,10.525,17.341,10.614,2.263,-3.626,-5.067,-4.801,330.253,-1.305,149.376,-3.128,8.816,0.628,6,-0.029,3,85.277,0.000,0.000,116.824,8,0,16,0,16,0,26,0,0.063
"Iridin",2,0,0,0,0,13,1,-2,522.462,9.524,776.015,363.947,275.831,136.238,0.000,1432.374,5.000,14.500,0.0633272,0.0417814,0.7918914,44.123,15.639,30.795,23.127,0.183,-3.383,-4.930,-5.549,23.999,-3.152,8.781,-4.875,8.563,0.553,9,-0.766,2,13.844,0.000,0.000,195.146,13,3,22,0,22,5,37,1,0.003
"Helichrysetin",0,0,0,0,0,8,1,-2,286.284,5.025,552.155,103.432,181.458,267.265,0.000,927.189,2.000,4.000,0.0272308,0.0102451,0.8328174,28.368,10.350,14.686,9.205,2.308,-3.505,-4.089,-5.512,188.422,-1.663,81.443,-3.154,8.750,0.540,4,-0.025,3,81.179,0.000,0.000,95.206,5,0,12,0,12,0,21,0,0.063
"Helichrysetin",0,0,0,0,0,8,1,-2,286.284,5.025,552.155,103.432,181.458,267.265,0.000,927.189,2.000,4.000,0.0272317,0.0102451,0.8328174,28.368,10.350,14.686,9.205,2.308,-3.505,-4.089,-5.512,188.422,-1.663,81.443,-3.154,8.750,0.540,4,-0.025,3,81.179,0.000,0.000,95.206,5,0,12,0,12,0,21,0,0.063
"Helichrysetin",0,0,0,0,0,8,1,-2,286.284,5.025,552.155,103.432,181.458,267.265,0.000,927.189,2.000,4.000,0.0272308,0.0102451,0.8328174,28.368,10.350,14.686,9.205,2.308,-3.505,-4.089,-5.512,188.422,-1.663,81.443,-3.154,8.750,0.540,4,-0.025,3,81.179,0.000,0.000,95.206,5,0,12,0,12,0,21,0,0.063
"Glycyrrhisoflavone",0,0,0,0,0,7,0,-2,354.359,5.388,616.545,190.988,218.690,206.867,0.000,1089.095,3.000,4.500,0.0266580,0.0126418,0.8303177,34.912,12.000,18.844,11.380,2.599,-4.464,-5.392,-5.264,83.572,-1.973,33.824,-4.149,8.570,0.490,7,0.273,2,76.562,0.000,0.000,118.309,6,0,16,0,16,0,26,1,0.001
"Glycyrrhisoflavone",0,0,0,0,0,7,0,-2,354.359,5.388,616.545,190.988,218.690,206.867,0.000,1089.095,3.000,4.500,0.0266580,0.0126418,0.8303177,34.912,12.000,18.844,11.380,2.599,-4.464,-5.392,-5.264,83.572,-1.973,33.824,-4.149,8.570,0.490,7,0.273,2,76.562,0.000,0.000,118.309,6,0,16,0,16,0,26,1,0.001
"Eriodictyol-7-O-glucoside",3,0,0,0,0,10,1,-2,450.398,5.734,717.733,159.606,366.056,192.071,0.000,1267.490,6.000,13.250,0.0259369,0.0452198,0.7891605,39.984,15.360,30.185,24.876,-0.991,-3.363,-3.889,-5.860,3.347,-3.958,1.044,-6.629,8.983,0.491,9,-0.819,1,4.618,0.000,0.000,199.713,11,2,22,0,22,7,32,2,0.000
"Epimedoside A",8,0,0,0,0,16,2,-2,662.643,3.534,913.866,383.681,412.693,117.493,0.000,1801.441,8.000,19.800,0.0069333,0.0612812,0.7834822,56.788,20.486,42.340,33.215,-0.994,-3.476,-5.417,-5.596,1.209,-4.883,0.347,-7.175,9.002,0.884,12,-0.948,1,0.000,0.000,0.000,249.180,15,3,28,0,28,10,47,2,0.000
"Dihydrokaempferol",0,0,0,0,0,4,0,-2,288.256,4.792,504.118,26.500,230.951,246.668,0.000,857.444,3.000,5.700,0.0267781,0.0195841,0.8658376,27.948,10.224,17.339,13.307,0.773,-2.887,-3.602,-4.879,63.943,-1.731,25.325,-4.523,9.123,0.542,5,-0.292,3,63.790,0.000,0.000,119.682,6,0,16,0,16,2,21,0,0.011
"Dihydrokaempferol",0,0,0,0,0,4,0,-2,288.256,4.792,504.118,26.500,230.951,246.668,0.000,857.444,3.000,5.700,0.0267793,0.0195841,0.8658376,27.948,10.224,17.339,13.307,0.773,-2.887,-3.602,-4.879,63.943,-1.731,25.325,-4.523,9.123,0.542,5,-0.292,3,63.790,0.000,0.000,119.682,6,0,16,0,16,2,21,0,0.011
"Dihydrokaempferol",0,0,0,0,0,4,0,-2,288.256,4.792,504.118,26.500,230.951,246.668,0.000,857.444,3.000,5.700,0.0267786,0.0195841,0.8658376,27.948,10.224,17.339,13.307,0.773,-2.887,-3.602,-4.879,63.943,-1.731,25.325,-4.523,9.123,0.542,5,-0.292,3,63.790,0.000,0.000,119.682,6,0,16,0,16,2,21,0,0.011
"Camelliaside B",12,0,0,0,0,18,3,-2,726.641,5.143,861.262,233.539,463.203,164.520,0.000,1786.078,10.000,26.600,0.0148098,0.0976667,0.8266027,55.338,21.157,49.007,42.938,-3.686,-1.427,-4.013,-5.122,0.401,-5.041,0.105,-7.749,9.047,0.817,11,-1.688,1,0.000,0.000,0.000,301.652,19,3,34,0,34,15,51,2,0.000
"Camelliaside B",12,0,0,0,0,18,3,-2,726.641,5.144,861.713,234.003,463.178,164.532,0.000,1786.505,10.000,26.600,0.0148114,0.0976155,0.8263017,55.355,21.162,49.011,42.939,-3.686,-1.430,-4.013,-5.127,0.401,-5.044,0.105,-7.748,9.047,0.817,11,-1.689,1,0.000,0.000,0.000,301.654,19,3,34,0,34,15,51,2,0.000
"Biorobin",7,0,0,0,0,14,2,-2,594.525,5.413,856.643,209.024,414.008,233.611,0.000,1602.692,8.000,19.800,0.0182820,0.0653748,0.7731528,51.227,19.653,40.665,34.317,-1.983,-3.126,-4.208,-6.317,1.175,-4.898,0.337,-6.983,9.160,0.866,9,-1.263,1,0.000,0.000,0.000,252.899,15,3,28,0,28,10,42,2,0.000
"Biorobin",7,0,0,0,0,14,2,-2,594.525,5.413,856.643,209.024,414.008,233.611,0.000,1602.692,8.000,19.800,0.0182814,0.0653748,0.7731528,51.227,19.653,40.665,34.317,-1.983,-3.126,-4.208,-6.317,1.175,-4.898,0.337,-6.983,9.160,0.866,9,-1.263,1,0.000,0.000,0.000,252.899,15,3,28,0,28,10,42,2,0.000
"Artemitin",0,0,0,0,0,6,0,0,388.373,6.759,625.665,410.650,70.127,144.887,0.000,1136.696,0.000,6.000,0.0401885,0.0000000,0.8418857,36.868,10.298,15.414,7.274,3.473,-3.955,-5.497,-4.781,2142.311,-0.458,1127.184,-1.725,8.752,0.674,6,0.058,3,100.000,0.000,0.000,89.844,8,0,16,0,16,0,28,0,0.810
"7,4'-Dihydroxyflavone",0,0,0,0,0,2,0,-2,254.242,4.617,482.626,0.000,164.187,318.439,0.000,801.425,2.000,4.000,0.0265956,0.0117210,0.8645616,27.676,9.460,14.707,10.591,1.828,-3.271,-3.710,-5.242,274.736,-1.021,122.429,-3.232,9.074,0.866,2,-0.072,3,81.302,0.000,0.000,80.051,4,0,16,0,16,0,19,0,0.073
"7,4'-Dihydroxyflavone",0,0,0,0,0,2,0,-2,254.242,4.617,482.626,0.000,164.187,318.439,0.000,801.425,2.000,4.000,0.0265955,0.0117210,0.8645616,27.676,9.460,14.707,10.591,1.828,-3.271,-3.710,-5.242,274.736,-1.021,122.429,-3.232,9.074,0.866,2,-0.072,3,81.302,0.000,0.000,80.051,4,0,16,0,16,0,19,0,0.073
"Flavone",1,0,0,0,0,0,0,1,222.243,4.653,457.995,0.000,54.846,403.149,0.000,755.530,0.000,2.500,0.0286520,0.0000000,0.8759362,27.932,8.435,10.792,6.399,3.557,-3.587,-3.592,-5.462,2990.877,0.087,1616.709,-1.110,9.250,0.946,0,0.143,3,100.000,0.000,0.000,34.965,2,0,16,0,16,0,17,0,4.462
"Eupatorin",0,0,0,0,0,5,0,-2,344.320,5.684,597.355,267.301,143.515,186.538,0.000,1036.167,1.000,5.250,0.0311849,0.0087887,0.8289961,33.884,10.358,15.685,8.935,2.807,-4.425,-5.077,-5.189,431.462,-1.130,199.419,-3.027,8.834,0.783,5,0.206,3,90.540,0.000,0.000,97.403,7,0,16,0,16,0,25,0,0.011
"Karanjin",0,0,0,0,0,1,0,1,292.290,5.800,509.138,74.446,45.168,389.523,0.000,888.936,0.000,3.750,0.0378475,0.0000000,0.8781666,32.499,9.615,13.122,7.374,3.412,-3.727,-4.680,-5.361,3694.635,0.113,2031.550,-0.884,8.910,0.888,2,0.153,3,100.000,0.000,0.000,50.728,4,0,19,0,19,0,22,0,6.966
"Procyanidin A2",8,0,0,0,0,9,1,-2,576.512,0.257,755.943,88.364,398.839,268.740,0.000,1471.387,9.000,10.900,0.0000448,0.0432572,0.8276125,49.518,18.556,36.832,28.012,0.360,-4.079,-7.387,-5.603,1.636,-3.861,0.482,-7.059,8.875,0.040,12,-0.196,1,0.000,0.000,0.000,207.192,12,3,33,0,33,6,42,2,0.000
"Procyanidin A2",8,0,0,0,0,9,1,-2,576.512,0.257,755.943,88.364,398.839,268.740,0.000,1471.387,9.000,10.900,0.0000448,0.0432572,0.8276125,49.518,18.556,36.832,28.012,0.360,-4.079,-7.387,-5.603,1.636,-3.861,0.482,-7.059,8.875,0.040,12,-0.196,1,0.000,0.000,0.000,207.192,12,3,33,0,33,6,42,2,0.000
"Procyanidin A2",8,0,0,0,0,9,1,-2,576.512,0.257,755.943,88.364,398.839,268.740,0.000,1471.387,9.000,10.900,0.0000448,0.0432572,0.8276125,49.518,18.556,36.832,28.012,0.360,-4.079,-7.387,-5.603,1.636,-3.861,0.482,-7.059,8.875,0.040,12,-0.196,1,0.000,0.000,0.000,207.192,12,3,33,0,33,6,42,2,0.000
"Delphinidin(chloride)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Delphinidin(chloride)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Delphinidin(chloride)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Poncirin",5,0,0,0,0,13,2,-2,594.568,4.700,883.266,361.569,315.354,206.343,0.000,1652.455,6.000,19.300,0.0133699,0.0535231,0.7652911,53.601,18.829,37.726,30.324,-0.689,-3.674,-4.363,-6.314,10.125,-3.810,3.455,-5.356,9.204,0.596,10,-1.087,1,2.028,0.000,0.000,216.495,14,3,28,0,28,12,42,2,0.001
"Isoxanthohumol",0,0,0,0,0,5,0,-2,354.402,3.923,633.496,314.571,145.538,173.386,0.000,1144.420,2.000,5.000,0.0134477,0.0111620,0.8352404,38.091,11.550,18.276,10.164,3.417,-5.102,-5.187,-5.025,412.818,-1.129,190.121,-3.111,9.041,0.370,8,0.505,3,93.772,0.000,0.000,82.134,5,0,16,0,16,2,26,1,0.002
"Isomucronulatol",0,0,0,0,0,4,0,0,302.326,5.206,539.728,252.685,79.441,207.603,0.000,942.549,2.000,3.750,0.0287554,0.0098259,0.8613751,30.981,9.468,15.113,8.711,3.147,-4.009,-4.537,-4.765,1748.084,-0.391,904.755,-1.868,8.711,0.055,6,0.238,3,100.000,0.000,0.000,63.449,5,0,16,0,16,3,22,0,0.401
"Norwogonin",0,0,0,0,0,3,0,-2,270.241,4.720,486.048,0.000,186.030,300.018,0.000,819.441,2.000,3.750,0.0271881,0.0109111,0.8712933,27.579,9.707,14.613,10.156,1.763,-3.263,-4.101,-5.045,170.522,-1.251,73.113,-3.603,8.749,0.773,3,-0.030,3,77.212,0.000,0.000,97.582,5,0,16,0,16,0,20,0,0.037
"Norwogonin",0,0,0,0,0,3,0,-2,270.241,4.720,486.048,0.000,186.030,300.018,0.000,819.441,2.000,3.750,0.0271881,0.0109111,0.8712933,27.579,9.707,14.613,10.156,1.763,-3.263,-4.101,-5.045,170.522,-1.251,73.113,-3.603,8.749,0.773,3,-0.030,3,77.212,0.000,0.000,97.582,5,0,16,0,16,0,20,0,0.037
"Irisolidone",0,0,0,0,0,5,0,-1,314.294,5.321,533.876,176.748,112.537,244.591,0.000,928.164,1.000,4.500,0.0305087,0.0084289,0.8619352,30.116,9.598,13.974,8.227,2.724,-3.731,-4.765,-4.932,848.617,-0.748,414.282,-2.252,8.740,0.530,4,0.077,3,95.312,0.000,0.000,90.113,6,0,16,0,16,0,23,0,0.437
"Irisolidone",0,0,0,0,0,5,0,-1,314.294,5.321,533.876,176.748,112.537,244.591,0.000,928.164,1.000,4.500,0.0305098,0.0084289,0.8619352,30.116,9.598,13.974,8.227,2.724,-3.731,-4.765,-4.932,848.617,-0.748,414.282,-2.252,8.740,0.530,4,0.077,3,95.312,0.000,0.000,90.113,6,0,16,0,16,0,23,0,0.437
"Nepetin",0,0,0,0,0,5,0,-2,316.267,5.182,537.148,87.638,229.400,220.110,0.000,916.213,3.000,5.250,0.0293101,0.0169288,0.8493153,29.404,10.533,17.519,12.531,1.237,-3.321,-4.401,-5.020,66.145,-1.858,26.269,-4.492,8.890,0.814,5,-0.159,3,66.772,0.000,0.000,125.413,7,0,16,0,16,0,23,0,0.005
"Nepetin",0,0,0,0,0,5,0,-2,316.267,5.182,537.148,87.638,229.400,220.110,0.000,916.213,3.000,5.250,0.0293093,0.0169288,0.8493153,29.404,10.533,17.519,12.531,1.237,-3.321,-4.401,-5.020,66.145,-1.858,26.269,-4.492,8.890,0.814,5,-0.159,3,66.772,0.000,0.000,125.413,7,0,16,0,16,0,23,0,0.005
"2''-O-Rhamnosylicariside II",5,0,0,0,0,14,2,-2,660.671,10.377,914.236,459.195,312.728,142.313,0.000,1824.868,6.000,18.100,0.0590096,0.0484949,0.7899407,59.247,19.641,39.748,28.542,0.740,-4.224,-6.149,-5.610,10.723,-3.621,3.676,-5.438,9.062,0.870,11,-0.526,1,10.843,0.000,0.000,210.130,14,3,28,0,28,10,47,2,0.000
"2''-O-Rhamnosylicariside II",5,0,0,0,0,14,2,-2,660.671,10.377,914.236,459.195,312.728,142.313,0.000,1824.868,6.000,18.100,0.0590113,0.0484949,0.7899407,59.247,19.641,39.748,28.542,0.740,-4.224,-6.149,-5.610,10.723,-3.621,3.676,-5.438,9.063,0.870,11,-0.526,1,10.843,0.000,0.000,210.130,14,3,28,0,28,10,47,2,0.000
"Methylnissolin",0,0,0,0,0,3,0,0,300.310,2.683,512.842,263.622,54.653,194.567,0.000,903.494,1.000,3.750,0.0079669,0.0073122,0.8813167,29.936,8.692,12.946,7.145,3.237,-3.813,-4.636,-4.380,3003.500,-0.086,1624.086,-1.553,8.604,-0.130,5,0.243,3,100.000,0.000,0.000,52.423,5,0,17,0,17,3,22,0,1.292
"Tilianin",0,0,0,0,0,9,1,-2,446.410,3.727,716.775,208.863,259.389,248.523,0.000,1278.711,4.000,12.250,0.0108658,0.0341809,0.7948720,41.615,14.642,26.726,20.838,0.484,-3.731,-4.388,-6.036,34.365,-2.716,12.944,-4.560,8.980,0.700,6,-0.585,2,57.273,0.000,0.000,164.272,10,0,22,0,22,5,32,0,0.002
"Flavokawain A",0,0,0,0,0,8,1,0,314.337,5.226,599.811,284.950,72.229,242.633,0.000,1031.106,0.000,4.000,0.0264890,0.0000000,0.8229106,32.291,9.964,12.547,5.480,3.877,-4.491,-4.612,-5.555,2046.230,-0.630,1072.643,-1.228,8.704,0.514,4,0.202,3,100.000,0.000,0.000,66.628,5,0,12,0,12,0,23,0,1.210
"Flavokawain A",0,0,0,0,0,8,1,0,314.337,5.226,599.811,284.950,72.229,242.633,0.000,1031.106,0.000,4.000,0.0264897,0.0000000,0.8229106,32.291,9.964,12.547,5.480,3.877,-4.491,-4.612,-5.555,2046.230,-0.630,1072.643,-1.228,8.704,0.514,4,0.202,3,100.000,0.000,0.000,66.628,5,0,12,0,12,0,23,0,1.210
"Morusinol",0,0,0,0,0,7,0,-2,438.476,5.825,726.069,312.645,186.375,227.049,0.000,1339.017,3.000,5.250,0.0253429,0.0125240,0.8091795,45.107,14.272,22.668,12.300,4.106,-6.135,-6.974,-5.702,169.243,-1.756,72.520,-3.482,8.703,0.488,5,0.792,3,90.873,0.000,0.000,121.467,7,0,20,0,20,1,32,1,0.000
"Clerodendrin",6,0,0,2,0,13,2,-2,622.492,12.340,855.887,118.252,504.389,233.246,0.000,1619.589,6.000,19.350,0.0940278,0.0553784,0.7792651,52.542,19.937,39.535,31.776,-1.091,-3.314,-4.980,-2.601,0.010,-5.758,0.003,-8.746,8.979,0.680,9,-1.437,1,0.000,0.000,0.000,306.303,17,3,28,0,28,10,44,2,0.000
"Iristectorigenin A",0,0,0,0,0,6,0,-2,330.293,6.482,546.407,174.095,164.019,208.293,0.000,953.708,2.000,5.250,0.0440496,0.0135881,0.8575489,30.150,10.162,16.186,10.343,2.072,-3.401,-4.751,-4.830,275.746,-1.285,122.915,-3.233,8.562,0.569,5,-0.053,3,82.758,0.000,0.000,111.705,7,0,16,0,16,0,24,0,0.077
"Iristectorigenin A",0,0,0,0,0,6,0,-2,330.293,6.482,546.407,174.095,164.019,208.293,0.000,953.708,2.000,5.250,0.0440498,0.0135881,0.8575489,30.150,10.162,16.186,10.343,2.072,-3.401,-4.751,-4.830,275.746,-1.285,122.915,-3.233,8.562,0.569,5,-0.053,3,82.758,0.000,0.000,111.705,7,0,16,0,16,0,24,0,0.077
"Flavokawain C",0,0,0,0,0,8,1,-2,300.310,5.480,573.872,191.280,126.895,255.697,0.000,977.621,1.000,4.000,0.0307124,0.0069702,0.8301003,30.275,10.154,13.659,7.342,3.156,-3.990,-4.435,-5.501,620.234,-1.146,295.207,-2.189,8.738,0.526,4,0.164,3,95.404,0.000,0.000,80.872,5,0,12,0,12,0,22,0,0.199
"Flavokawain C",0,0,0,0,0,8,1,-2,300.310,5.480,573.872,191.280,126.895,255.697,0.000,977.621,1.000,4.000,0.0307127,0.0069702,0.8301003,30.275,10.154,13.659,7.342,3.156,-3.990,-4.435,-5.501,620.234,-1.146,295.207,-2.189,8.738,0.526,4,0.164,3,95.404,0.000,0.000,80.872,5,0,12,0,12,0,22,0,0.199
"Isoliquiritin apioside",7,0,0,0,0,18,3,-2,550.515,8.626,858.486,220.410,372.849,265.227,0.000,1571.477,7.000,17.600,0.0473501,0.0542411,0.7614421,47.712,19.170,36.828,29.743,-0.987,-2.950,-4.029,-6.657,2.885,-4.809,0.889,-5.729,8.823,0.618,8,-1.233,1,0.000,0.000,0.000,225.280,13,3,23,0,23,9,39,2,0.001
"Isoliquiritin apioside",7,0,0,0,0,18,3,-2,550.515,8.626,858.486,220.410,372.849,265.227,0.000,1571.477,7.000,17.600,0.0473501,0.0542411,0.7614421,47.712,19.170,36.828,29.743,-0.987,-2.950,-4.029,-6.657,2.885,-4.809,0.889,-5.729,8.823,0.618,8,-1.233,1,0.000,0.000,0.000,225.280,13,3,23,0,23,9,39,2,0.001
