title,"i_i_glide_lignum","docking_status","r_glide_cpu_time","r_i_docking_score","s_i_glide_gridfile","r_i_glide_gscore","r_i_glide_lipo","r_i_glide_hbond","r_i_glide_metal","r_i_glide_rewards","r_i_glide_evdw","r_i_glide_ecoul","r_i_glide_erotb","r_i_glide_esite","r_i_glide_emodel","r_i_glide_energy","r_i_glide_einternal"
"3467",737,Done,0.234,-3.9303,"glide-grid_Sa3ANT_avrg",-5.4399,-0.638061,-0.410974,-0,-0.697556,6.74446,-28.0167,0.306111,-0.336639,-24.357,-21.2722,16.2324
"3467",738,Done,0.219,-4.41652,"glide-grid_Sa3ANT_avrg",-6.02892,0,-0.649585,-0,-0.894182,-6.99135,-30.7161,0.306111,-0.441696,-54.7829,-37.7074,25.2571
"3467",739,Done,0.234,-3.93839,"glide-grid_Sa3ANT_avrg",-5.63529,-0.0118957,-0.627676,-0,-0.670429,-5.0899,-29.0165,0.306111,-0.376901,-49.9436,-34.1064,14.9631
"3467",740,Done,0.235,-5.20296,"glide-grid_Sa3ANT_avrg",-7.19226,-0.692219,-0.638995,-0,-1.41027,-7.1271,-29.7597,0.306111,-0.400537,-61.3426,-36.8868,12.4011
"3467",741,"GRID-ENERGY MIN FAILED",0.219,,,,,,,,,,,,,,
"3467",742,"NO POSES STORED FOR LIGAND",0.187,,,,,,,,,,,,,,
"3467",743,"NO POSES STORED FOR LIGAND",0.25,,,,,,,,,,,,,,
"3467",744,"NO POSES STORED FOR LIGAND",0.203,,,,,,,,,,,,,,
"3467",745,"NO POSES STORED FOR LIGAND",0.141,,,,,,,,,,,,,,
"3467",746,Done,0.328,-6.6702,"glide-grid_Sa3ANT_avrg",-6.8459,0,-0.65569,-0,-1.21541,-16.8934,-41.8353,0.304943,-0.435083,-104.527,-58.7286,12.2134
"3467",747,Done,0.312,-4.5404,"glide-grid_Sa3ANT_avrg",-6.05,0,-0.789528,-0,-0.663591,-11.8383,-37.1696,0.306111,-0.311073,-79.1761,-49.0079,10.9285
"3467",748,Done,0.329,-5.22104,"glide-grid_Sa3ANT_avrg",-6.83344,0,-0.69363,-0,-1.20509,-16.6691,-39.476,0.306111,-0.407377,-103.323,-56.1452,11.0582
"3467",749,Done,0.312,-4.49137,"glide-grid_Sa3ANT_avrg",-6.18827,-0.0602761,-0.921008,-0,-0.90449,-3.52052,-39.9161,0.306111,-0.432585,-73.0212,-43.4366,7.36372
"3467",750,Done,0.297,-4.63521,"glide-grid_Sa3ANT_avrg",-6.62451,-0.019346,-0.543922,-0,-1.24463,-15.6179,-35.9239,0.306111,-0.341829,-87.5982,-51.5418,10.6167
"3467",751,Done,0.203,-5.6226,"glide-grid_Sa3ANT_avrg",-5.7983,-0.0522416,-0.664791,-0,-1.27814,5.92489,-33.0453,0.304943,-0.404317,-29.1223,-27.1204,24.9041
"3467",752,Done,0.266,-4.29733,"glide-grid_Sa3ANT_avrg",-5.80693,-0.015394,-0.470499,-0,-1.18527,-0.651858,-28.6914,0.306111,-0.409285,-39.1094,-29.3433,8.60159
"3467",753,"NO POSES STORED FOR LIGAND",0.25,,,,,,,,,,,,,,
"3467",754,"NO POSES STORED FOR LIGAND",0.297,,,,,,,,,,,,,,
"3467",755,Done,0.281,-2.7196,"glide-grid_Sa3ANT_avrg",-4.7089,-0.140623,-0.435855,-0,-0.880269,16.8839,-30.9732,0.306111,-0.402461,-23.4891,-14.0893,8.92728
"3467",756,"NO POSES STORED FOR LIGAND",0.187,,,,,,,,,,,,,,
"3467",757,Done,0.297,-4.4766,"glide-grid_Sa3ANT_avrg",-5.9862,-0.000232626,-0.78334,-0,-1.18527,2.24866,-29.9455,0.306111,-0.435902,-37.2908,-27.6969,8.51954
"3467",758,Done,0.328,-3.31263,"glide-grid_Sa3ANT_avrg",-4.92503,0,-0.219036,-0,-0.125269,-12.1079,-27.5297,0.437301,-0.412626,-53.0784,-39.6376,11.0381
"3467",759,Done,0.172,-3.79121,"glide-grid_Sa3ANT_avrg",-5.48811,0,-0.571804,-0,-0.655269,-3.77384,-28.3042,0.306111,-0.378459,-38.7673,-32.0781,13.0965
"3467",760,Done,0.265,-4.00412,"glide-grid_Sa3ANT_avrg",-5.99342,-0.119078,-0.770573,-0,-1.18527,3.80917,-26.2552,0.306111,-0.476792,-23.8297,-22.446,11.9837
"3467",761,Done,0.266,-4.33673,"glide-grid_Sa3ANT_avrg",-4.51243,0,-0.600713,-0,-1.0984,28.5298,-33.1955,0.304943,-0.544749,-7.53105,-4.66576,10.2926
"3467",762,Done,0.219,-4.5044,"glide-grid_Sa3ANT_avrg",-6.014,-0.0165074,-0.607263,-0,-0.676683,-13.7354,-33.1946,0.306111,-0.33289,-72.7015,-46.9301,8.3052
"3467",763,Done,0.204,-2.27693,"glide-grid_Sa3ANT_avrg",-3.88933,-0.802405,-0.242133,-0,-0.350269,-1.94517,-17.3896,0.437301,-0.226122,-20.5215,-19.3348,12.5584
